"Adolescent fertility rate (births per 1,000 women ages 15-19)",Cereal yield (kg per hectare),Urban population (% of total),GDP per capita (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Permanent cropland (% of land area),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Population density (people per sq. km of land area),Agricultural land (% of land area),Arable land (hectares per person),CO2 emissions from solid fuel consumption (kt),Arable land (% of land area),Merchandise trade (% of GDP),"Life expectancy at birth, total (years)",Year,CountryName,MeanLifeExpetancyOverall,MeanLifeExpetancyForYear,AboveAverageLifeExpectancyOverall,AboveAverageLifeExpectancyByYear
123.6648,744.633,62.925,9136.327872197591,4.6606886448436295,0.0307021012332011,4.1397408239185,4.08678739725263,40.4039652228926,0.203748842103298,0.0,0.8326782001125741,76.19227374584409,61.3179024390244,1978,Saudi Arabia,64.19356275253435,61.34329890663182,False,False
179.304,833.166,35.067,489.877260216509,15.5005554677395,0.10387991481846999,6.57549050662394,27.4733548018491,45.930504336986395,0.590421112233892,0.0,16.2208486989041,46.4688113586775,46.86982926829271,1978,Senegal,64.19356275253435,61.34329890663182,False,False
116.385222622405,1426.4743312047199,21.4759849444272,206.02354040274398,14.037216243006403,1.41176480433521,12.0991978116251,179.560021448448,56.90094193667439,0.250256646266906,231848.09888630305,44.9360887713023,13.9704270862846,53.003489202729995,1978,South Asia,64.19356275253435,61.34329890663182,False,False
24.752,2174.725,71.527,4343.71027217181,6.05794462919676,9.885292174644167,2.9725276986142797,73.81439753368171,63.015234320261094,0.42416428110419196,36259.296,31.309430865013102,19.8706967339808,74.29560975609759,1978,Spain,64.19356275253435,61.34329890663182,True,True
40.3956,2144.059,19.058,192.613379598467,9.965134586655893,16.424812629564702,4.45774310349042,226.27970020730305,39.3717110508691,0.0704721634954193,29.336,15.9464200287036,66.28935684987701,67.4368292682927,1978,Sri Lanka,64.19356275253435,61.34329890663182,True,True
124.857,722.408,19.547,454.820879773312,17.744488597952106,0.0378787878787879,34.448160535117104,7.52203409090909,46.479797979798,0.69078760921967,0.0,5.19612794612795,21.0594551693328,54.04907317073171,1978,Sudan,64.19356275253435,61.34329890663182,False,False
19.4848,3699.617,82.944,12442.575120178799,5.922532431166968,0.00974801384217966,8.72306526512134,20.167663401082002,9.08514890091144,0.36202817463726794,5672.849,7.3012623677925585,41.1562570268375,75.4690243902439,1978,Sweden,64.19356275253435,61.34329890663182,True,True
111.6108,921.489,46.048,1109.03017830178,27.883871454720396,2.38872565023398,29.2529263907982,45.5073783872021,76.2270105560997,0.615662678549949,18.335,28.017194471650896,37.9330776905957,64.66239024390251,1978,Syrian Arab Republic,64.19356275253435,61.34329890663182,True,True
59.5364,1968.674,25.606,528.506120440109,2.6860339466468703,3.26489068096851,1.5812697588694298,88.9104151578618,35.9686038090391,0.354618657036162,795.7389999999998,31.5292920198086,39.3280303566365,63.474634146341494,1978,Thailand,64.19356275253435,61.34329890663182,False,True
143.0422,757.2389999999998,23.958,319.92013360716,15.999165801256401,1.4708586137157602,7.88722692383389,47.3702518845376,54.789483360911895,0.737443663185415,0.0,34.932892075749194,82.9627414221154,51.211634146341495,1978,Togo,64.19356275253435,61.34329890663182,False,False
85.3316,2986.17,11.079,3379.4733910619602,9.17992170853773,6.82261208576998,2.53340132585416,205.479337231969,20.6627680311891,0.0616634522615783,0.0,12.6705653021442,112.474315110493,66.7518536585366,1978,Trinidad and Tobago,64.19356275253435,61.34329890663182,True,True
35.9372,667.502,49.375,986.599875050056,6.4193995713796905,10.1699279093718,7.93962171618811,38.9388452626159,58.148815653964995,0.5641752206242491,297.027,21.968331616889802,54.697897141591795,59.9924878048781,1978,Tunisia,64.19356275253435,61.34329890663182,False,False
96.0916,1824.583,42.931,1552.8534177814001,15.4507037945034,3.79662954926393,10.5308920804196,54.5107454231254,49.4328443537804,0.598835294789265,20436.191000000006,32.6429583046399,10.5718722624692,57.385,1978,Turkey,64.19356275253435,61.34329890663182,False,False
181.76,1210.147,7.276,204.79530415765097,31.2775449233041,7.65727441069016,43.53932150919721,59.1459436464641,53.100445423151996,0.3452375119849461,0.0,20.4193984285071,24.8634354902454,49.3253902439024,1978,Uganda,64.19356275253435,61.34329890663182,False,False
139.2702,1466.667,80.309,28735.8033334866,21.3481052885353,0.0717703349282297,13.7460943312007,9.89705741626794,2.6076555023923396,0.0145033684073126,0.0,0.14354066985645902,60.97107537254539,66.9886097560976,1978,United Arab Emirates,64.19356275253435,61.34329890663182,True,True
29.8032,4522.485,78.164,5976.93816899991,9.25576864410151,0.322407307898979,7.33933821444258,232.284148307362,76.3774645558633,0.123424047873156,259348.575,28.669449840863106,42.7826318343486,73.1756097560976,1978,United Kingdom,64.19356275253435,61.34329890663182,True,True
52.5098,4109.7840000000015,73.682,10587.285756003299,5.6279073001481,0.204062469974757,2.3799389483640803,24.302431717138198,46.7479932219379,0.8480131185839119,1368418.0569999998,20.608780909622897,14.083683453628199,73.35609756097558,1978,United States,64.19356275253435,61.34329890663182,True,True
42.6420059154171,2260.30750193095,30.573993803807202,538.911257078046,10.3499999684867,0.827645048810803,9.80405384851575,36.983536385972,37.5209148361527,0.190424788670647,1594480.47007723,7.491593895875161,24.6773533703538,64.8953653120347,1978,Upper middle income,64.19356275253435,61.34329890663182,True,True
69.3808,1343.879,84.616,1707.33953515911,7.10956934050877,0.26282710547366,6.49947178079741,16.4322363158496,86.62438578448179,0.515999819191438,7.334,8.479030967889381,29.3945900761088,69.76446341463419,1978,Uruguay,64.19356275253435,61.34329890663182,True,True
102.8052,1868.672,77.868,3201.6981654768797,24.9160481215428,0.7765999659883229,3.33687803372039,16.468373674961697,23.5134062694859,0.203429329717913,374.034,3.3501502182416005,45.0567259397651,67.6281707317073,1978,"Venezuela, RB",64.19356275253435,61.34329890663182,True,True
70.6231102897888,2296.35888802464,38.4789058402574,1990.04333458001,10.5731295006827,0.8775622643510219,8.591345254173799,33.00629383400849,37.502571997024496,0.278964295893658,2383935.035,10.305429829003801,28.964772302849887,62.3772455938389,1978,World,64.19356275253435,61.34329890663182,False,True
